update,stage_id,learning_rate,task_exposures,mean_total_objective,mean_thermal_smooth,mean_exact_tmax,maximum_projection_absolute_error,maximum_material_fraction_error,gradient_norm_before_clipping,gradient_norm_after_clipping,all_gradients_finite,wall_seconds
1815,3,0.0001,4,0.26253326616009204,0.2624225384438547,0.2774014562552044,1.4901161193847656e-08,1.4901161193847656e-08,3.5485521846106374,0.999999779832982,True,3.4020924754440784
1816,3,0.0001,4,0.26578561946900353,0.26568277141718916,0.28098235159821594,0.0,0.0,4.860291123917464,0.999999850304831,True,3.402213267982006
1817,3,0.0001,4,0.20542227842608174,0.2053144652177178,0.22032825978667842,2.9802322387695312e-08,2.9802322387695312e-08,2.089203424781699,0.9999995940683735,True,3.502139436081052
1818,3,0.0001,4,0.25809153528080564,0.2579796708900226,0.272503190049993,2.9802322387695312e-08,2.9802322387695312e-08,1.2662335711701223,0.9999992574076741,True,3.4356395974755287
1819,3,0.0001,4,0.2377792211219077,0.23762003272886992,0.25176084160558565,2.9802322387695312e-08,2.9802322387695312e-08,171.77835157220463,0.9999999908912683,True,3.547932827845216
1820,3,0.0001,4,0.26685822748605836,0.2667119266793944,0.28046674967534907,1.4901161193847656e-08,1.4901161193847656e-08,30.97094880918517,0.9999999203423375,True,3.5759881883859634
1821,3,0.0001,4,0.26407128148368236,0.2639311145409537,0.2780182380048972,1.4901161193847656e-08,1.4901161193847656e-08,24.84371331993335,0.9999998943311533,True,3.479897651821375
1822,3,0.0001,4,0.25391980895381505,0.25378988032606514,0.26793938061385014,2.9802322387695312e-08,2.9802322387695312e-08,9.41350914636335,0.9999998628140437,True,3.431055100634694
1823,3,0.0001,4,0.23358406917312008,0.23344694648383943,0.24763381939007822,2.9802322387695312e-08,2.9802322387695312e-08,1.6335080838854958,0.9999994122981117,True,3.4218269269913435
1824,3,0.0001,4,0.2313641759696514,0.23124258188918273,0.24560162286556914,1.4901161193847656e-08,1.4901161193847656e-08,2.6468901122236312,0.9999997025055628,True,3.4345549643039703
1825,3,0.0001,4,0.20746562499952634,0.20735359678211754,0.22197149110282027,1.4901161193847656e-08,1.4901161193847656e-08,4.5268275747850035,0.9999997525390287,True,3.4805645160377026
1826,3,0.0001,4,0.21293373184379266,0.21282889175352715,0.2282616123481796,2.9802322387695312e-08,2.9802322387695312e-08,2.4609968915119884,0.9999996559377246,True,3.4532835744321346
1827,3,0.0001,4,0.23974698432478314,0.2394710938615185,0.2546303018643124,0.0,0.0,5.4237036108798495,0.9999998134475884,True,3.478250028565526
1828,3,0.0001,4,0.31731858057761425,0.3169966087522902,0.3319399231815299,5.960464477539063e-08,5.960464477539063e-08,9.27136609368909,0.9999998660717602,True,3.5378910433501005
