split,task_index,family,task_id,resolution,design_hash_64,transferred_design_hash,material_fraction,scenario_peaks,worst_peak,maximum_normalized_residual,wall_seconds
test_id,9,MMA_600,1bacbbbd3a308783aee895f935107e225038b12917a5df88d57fb4c8c9b15e8d,256,273baea642fd98bfba265d9ba1bd3c013626e2282bcefd4ccf99f8b044a75a07,2416f51b5dd25260019c807fe054f72b7174f4676c65953476ef8024c9d51410,0.25,"(0.1556283569596545, 0.10335338781870008, 0.15560803757802286)",0.1556283569596545,7.454636637178383e-12,2.288184344768524
test_id,10,SENS_UNET_BEST4_R25,7aa164ff077432b366113a52606c6629dc2c58a397bea95f9240565cd1f8007c,256,a75b59fa2a6a1ea89926c9df90587ca31f515f95a307a9dc80926ddea88b39bf,993595bf81e053015469735c44f21e4a2074bc64f00bf7176872a8d78b8e4a16,0.25,"(0.15722219138062263, 0.13014177349097963, 0.15649862759803837)",0.15722219138062263,7.726913921504487e-12,2.188256135210395
test_id,10,FIELD_UNET_BEST4_R25,7aa164ff077432b366113a52606c6629dc2c58a397bea95f9240565cd1f8007c,256,a56957fed74a5f26227e6c2fa7e9493d2af962a6f1ecf9d5a03770e82839e299,4805dd6f096b0063efb3bb88afe2eb0e7a8eaf1b14fe65f038568040a92ce278,0.25,"(0.15694748014068122, 0.12202194765500236, 0.1565185777952227)",0.15694748014068122,7.690709987869008e-12,2.093742808327079
test_id,10,SENS_UNET_BEST4,7aa164ff077432b366113a52606c6629dc2c58a397bea95f9240565cd1f8007c,256,61f8401132fee9c906fdfe3ed823ad692597adb4d4cbc683fea105cab0a9fc29,8017171b60ffa90dc2f55a7a15e616faafd84e4f6e3ffc49d044a08433fa229a,0.25,"(0.1576025557679254, 0.13093021464860155, 0.15702976844663735)",0.1576025557679254,7.873840428852943e-12,2.220148392021656
test_id,10,SENS_UNET_BEST4_R50,7aa164ff077432b366113a52606c6629dc2c58a397bea95f9240565cd1f8007c,256,d426b4308ae62b28c2a614c33c53996f776665f9b2cbdacf7f276953419cdfcc,bf40adc46e819f1b160ab6bed4b3b6857e6b4bf1beb43923f69b3135068bc146,0.25,"(0.15710862273472828, 0.12999380739500252, 0.1566390518662662)",0.15710862273472828,7.710564499583328e-12,2.1914912406355143
test_id,10,ADAM_600,7aa164ff077432b366113a52606c6629dc2c58a397bea95f9240565cd1f8007c,256,1d27d222d6ef6ec880c11e392168f21f822eceefdf4f62ee0560d7aa0b5807ce,2f1a93255d68526af15fa3301d89308cc12db888df722882a3dc143c3d3a2ba0,0.25,"(0.1594857141556803, 0.10841233567371074, 0.15945828033091344)",0.1594857141556803,8.071502201203542e-12,2.1834827344864607
test_id,10,MMA_600,7aa164ff077432b366113a52606c6629dc2c58a397bea95f9240565cd1f8007c,256,622985ccdbffd8f8fb4afae1afe9283ad7f1fcd5a048da2b3562a223537f633d,dc915eab430db5b0dd38fe9d44ef91b1b2df418bb9b0f0bc1ab359059909550c,0.25,"(0.16582022313972172, 0.09885522260302776, 0.1675356960136847)",0.1675356960136847,7.517445151704849e-12,2.1033854708075523
test_id,11,SENS_UNET_BEST4_R25,e58bc8503f6690603bac63fbe1eab32678ee21fe2ab50e336daf91e6272d6043,256,552e7c30e3df9324576171430c323fd7a2def468134be136b1f0ddc19e1b3add,ff49c870e063ef01c319c46db2e89d8d37043cda2cb560259792725c6bc9b541,0.25,"(0.17032540013115002, 0.12153445730782426, 0.16779463326913505)",0.17032540013115002,8.75762850328323e-12,2.103647483512759
test_id,11,FIELD_UNET_BEST4_R25,e58bc8503f6690603bac63fbe1eab32678ee21fe2ab50e336daf91e6272d6043,256,8ae8e877371f3420262e301e7aa5b300908728debf6866382e7df0cc440015cb,95b6d1f59eada1986df494ea43f0107747993b573722bd4a66c31519544409c8,0.25,"(0.1689221765536558, 0.1541036201524606, 0.16680794209944547)",0.1689221765536558,8.373817431882626e-12,2.2925361059606075
test_id,11,SENS_UNET_BEST4,e58bc8503f6690603bac63fbe1eab32678ee21fe2ab50e336daf91e6272d6043,256,f0b3616a4bc2483a5e8f25c5e97150d295e7fb1f4f6f525312e60ba1354213b6,d39aef129c6b8d44b58061c73f4158cd9bd47124b9f700f5e34ed16aefc435c5,0.25,"(0.16904744732762939, 0.12161321037713814, 0.1686408053674479)",0.16904744732762939,8.714627064234286e-12,2.1094313710927963
test_id,11,SENS_UNET_BEST4_R50,e58bc8503f6690603bac63fbe1eab32678ee21fe2ab50e336daf91e6272d6043,256,552e7c30e3df9324576171430c323fd7a2def468134be136b1f0ddc19e1b3add,ff49c870e063ef01c319c46db2e89d8d37043cda2cb560259792725c6bc9b541,0.25,"(0.17032540013115002, 0.12153445730782426, 0.16779463326913505)",0.17032540013115002,8.75762850328323e-12,2.6967360265552998
test_id,11,ADAM_600,e58bc8503f6690603bac63fbe1eab32678ee21fe2ab50e336daf91e6272d6043,256,d8435051895fb58b8a0d4adfa43d787bb6811c8f93a41ab64f1fe98929ab7bb1,46a08c85bac65bff2e94ae64008d20df108d898824acae8608af10b80a592e69,0.25,"(0.17387064013096068, 0.11156713073062033, 0.1722094084764861)",0.17387064013096068,8.994762164991928e-12,2.301307260990143
test_id,11,MMA_600,e58bc8503f6690603bac63fbe1eab32678ee21fe2ab50e336daf91e6272d6043,256,a7432f233399649f8797fde35fafdc0911bca9b310997ae3a58cdb219d272132,45101a65b8b88b888e937ad0bb1e8e76fec1104ac1b0e2ecb5d2e96d20c7d446,0.25,"(0.1760584850111375, 0.10884060893086729, 0.17250615248190218)",0.1760584850111375,8.881720174564867e-12,2.0155753698199987
test_id,12,SENS_UNET_BEST4_R25,836319185db9aec037f00e858061e1b017d7b65f68f650d49dad53ae22188d59,256,7ba747f2d05f108806c4ecb8ed47e80b63fcdfab97ec7029c240957b139dbbd2,9fc9818e54198a76afa1bf2833834cd2339198ff4dcfd3f1d184800d51a23a8c,0.25,"(0.18272805204081505, 0.18239822098405195, 0.18186435896183076)",0.18272805204081505,8.301204371879118e-12,2.2937862034887075
test_id,12,FIELD_UNET_BEST4_R25,836319185db9aec037f00e858061e1b017d7b65f68f650d49dad53ae22188d59,256,2c466b57b6a2bcdaa4f9bb713f6e1a6ecbaa7493b7098c916b44aca1efeead7a,a619c9fa9d6b257756d935b399f4620e458b20766eb481af69401de68ac5fb47,0.25,"(0.17597699899486485, 0.17556796371721606, 0.17400041472060676)",0.17597699899486485,8.735446809975296e-12,2.093454722315073
test_id,12,SENS_UNET_BEST4,836319185db9aec037f00e858061e1b017d7b65f68f650d49dad53ae22188d59,256,8542af7cf540dce199c2fd5e4f6058eb7e3cc2b35230a2ca80d8cd4005638805,ac1fa83b5844ff11c62ca479821b6e893d1221aa539baef4ac6e791ca3b015dd,0.25,"(0.18334754716697227, 0.1798292563661912, 0.18230985298674104)",0.18334754716697227,8.432508769174918e-12,2.2009609155356884
test_id,12,SENS_UNET_BEST4_R50,836319185db9aec037f00e858061e1b017d7b65f68f650d49dad53ae22188d59,256,cf8d191516b9a91cc31619dbbcd2c31cef9dd2d663e6f16204db2c072a8b5b64,0fa97dd9f912fc21eac23aa2d56c8bd129153bf2e15f7fc8e19ba45b02e6611f,0.25,"(0.18306685398046582, 0.18381058356759705, 0.18061761673435636)",0.18381058356759705,8.46074179251745e-12,2.2011180836707354
test_id,12,ADAM_600,836319185db9aec037f00e858061e1b017d7b65f68f650d49dad53ae22188d59,256,17fae55dbe5a18ab34e986b0f52023aaa0f8e959f129728a69f4a36d3da7d23a,5e7fca96a7f8fb520fd6871a39ca2d0195ce27cccc66d9769a1f7853123515e9,0.25,"(0.19856072937148986, 0.19760715240979815, 0.1961507829236612)",0.19856072937148986,9.195569730428851e-12,2.3881160523742437
test_id,12,MMA_600,836319185db9aec037f00e858061e1b017d7b65f68f650d49dad53ae22188d59,256,996faf1bf3d703cbb85dcbc2add36696a585cca8c7f4341957c495cca4f078c3,cb7617359412544f5cf9b90026f192492dc61856e2a8a76a0484bbeedc6a514f,0.25,"(0.2099663393456427, 0.20249683369511443, 0.2011456997577843)",0.2099663393456427,9.6564008496921e-12,2.402756992727518
test_id,13,SENS_UNET_BEST4_R25,d0804d283279414e3add9fed86755af79b699fc87fc04b2c9adbfb83434b9c1c,256,f17330df7e75b7cd55e3a91e5d66a81222e91f2988740f7e74a1acd49ed7b5e3,ce60066e983ec335d71f4e77cfe3ff3310dbbcfd603f1421d19a58eacdebac8c,0.25,"(0.146840781208831, 0.14576727402608666, 0.14562811508938908)",0.146840781208831,7.384674568503919e-12,2.3853245116770267
test_id,13,FIELD_UNET_BEST4_R25,d0804d283279414e3add9fed86755af79b699fc87fc04b2c9adbfb83434b9c1c,256,f141e32f0e860710772d64b4769144ddcc92633f524914be8404841f4d97ac35,63ff90218a0f96558034a4443a694c5ebabfd7cd721b3a419ab03035753b2eab,0.25,"(0.1444765620524034, 0.14464583199020678, 0.1453407444651806)",0.1453407444651806,7.494877250455149e-12,2.3039032239466906
test_id,13,SENS_UNET_BEST4,d0804d283279414e3add9fed86755af79b699fc87fc04b2c9adbfb83434b9c1c,256,a25efbc3b69c0d995027d470457830f03578e16026bf440209ea8e972c881bf5,b06afebc62e7e55e47d567d4b11f7c61c9f9242a39e165dd0e5c65a114e50354,0.25,"(0.14735820762647012, 0.1474698423321845, 0.14371572466896768)",0.1474698423321845,7.47534953014717e-12,2.2828567381948233
test_id,13,SENS_UNET_BEST4_R50,d0804d283279414e3add9fed86755af79b699fc87fc04b2c9adbfb83434b9c1c,256,ee0d627b8f691943b68a37664841a95164ad25fdded0be29bce63d653dbf3cd8,5adbc253897fb82112fd828e03fd24a286261e6b6d9a0c655193a0abe2065d2b,0.25,"(0.14815478418500164, 0.14629733347172574, 0.1438563177581832)",0.14815478418500164,7.428308184903393e-12,2.203681755810976
test_id,13,ADAM_600,d0804d283279414e3add9fed86755af79b699fc87fc04b2c9adbfb83434b9c1c,256,c15d0cf1a87a9b3903724697106e0497c9c15f1b2bbdba8a2515e426ff64f0b0,d84760c4f9a74dcbfc39b466e48e1cff293a4aee7c2e2e82eab02c7787ca2352,0.25,"(0.15354267299231772, 0.15378856315272146, 0.1541983488536081)",0.1541983488536081,7.367043172474816e-12,2.0839298255741596
test_id,13,MMA_600,d0804d283279414e3add9fed86755af79b699fc87fc04b2c9adbfb83434b9c1c,256,4c079f5cdaa292e7d43e56636438933c1491ca21be54dd3d69db1b1fee4c3cbe,7d49e701455eaf2999b6dbd7ba133d4c10bbe94b39424635f0af88a0aa7b3b60,0.25,"(0.1557160679811132, 0.1570876106090594, 0.15490233142067336)",0.1570876106090594,7.170538454807883e-12,2.0923290830105543
test_id,14,SENS_UNET_BEST4_R25,98689d32e986f25621fe04edda1d5088a25a7fff83aafb7aa30561ce8ad869ca,256,eb27262c9ba23acf7421c0694acb90ffeef5334a7e0fff899606cfa7d46220bb,96fdbc2671cebde8d40cf13fb9f3d263fb7dd25c247cd8793ec3f2aa61ce6467,0.25,"(0.15808449302688343, 0.15856862031516306, 0.15787867170966832)",0.15856862031516306,7.700726733968321e-12,2.2062616162002087
test_id,14,FIELD_UNET_BEST4_R25,98689d32e986f25621fe04edda1d5088a25a7fff83aafb7aa30561ce8ad869ca,256,ba1047807e2e830a1b221c328eb37d0a68aaad6751defd7955ab2f4fc97c7d67,5796bca82d7a152178063945a1602a9b4aca7c4a9bb3a3b05cd3289901608696,0.25,"(0.15339837193077124, 0.15490741040793168, 0.1542507365834942)",0.15490741040793168,7.640957110661973e-12,2.3019245602190495
test_id,14,SENS_UNET_BEST4,98689d32e986f25621fe04edda1d5088a25a7fff83aafb7aa30561ce8ad869ca,256,53535d89af9a9130d7239f4f14944a26d11b12a78d26e972f5e4bb1c13605035,4d66fe8b41b0a23a645e4911a01e784aef40ae5257bd7b11b095def28ab7a62d,0.25,"(0.15766806559363925, 0.15855873408831062, 0.15851302523905936)",0.15855873408831062,7.801744490684047e-12,2.0263343416154385
test_id,14,SENS_UNET_BEST4_R50,98689d32e986f25621fe04edda1d5088a25a7fff83aafb7aa30561ce8ad869ca,256,c27d59242b40e0522e689e7d9972b3f840bb0dd9d74ee92ee88bf653e2f7c25d,9ca337638caf6de184657cf81e649e8b1579496286f54bf172d9688e6732f86e,0.25,"(0.1590728433876833, 0.1583980552703696, 0.15870382996879884)",0.1590728433876833,7.604058039968566e-12,2.0135882273316383
test_id,14,ADAM_600,98689d32e986f25621fe04edda1d5088a25a7fff83aafb7aa30561ce8ad869ca,256,7947cbe899b0db2e74c7cd133f3e68f77c15e68d1b1dc20e8d56e31b77ea3958,6975bbbefc13a4283f91710e5e4a0484aaf34bc3a5712109ca89ef3c39b8c9ab,0.25,"(0.16979742142248863, 0.170396360884587, 0.1688284148659462)",0.170396360884587,8.211013517297914e-12,2.1934651024639606
test_id,14,MMA_600,98689d32e986f25621fe04edda1d5088a25a7fff83aafb7aa30561ce8ad869ca,256,a232ef37b01f061e632d62f76bf1f1d44d90415d5d2c1bcf56f43d6fb46a727d,4df8d04b827c9d31e5a0e8cea16ab5510b6b998bfba27abd6d5b729407a9813d,0.25,"(0.17419602935034645, 0.1726867714846158, 0.16873382464983466)",0.17419602935034645,7.872887776825242e-12,2.203848535194993
test_id,15,SENS_UNET_BEST4_R25,0e5361df824c1a11a92a4ce36d026738c73bca7358fdec45e904a2b08fa435b5,256,f3e492c92fffc5375f441ddb65a83f1d07bf9b7772342e1e2595f0a917bbed63,387ecc7c6455cb52a04fc2e1a14cb0e1d95940ea6c606e8ef53ae37afcbb44d6,0.25,"(0.15342651966380136, 0.13279464790614703, 0.15300833701127037)",0.15342651966380136,7.236682285903577e-12,2.2063196506351233
test_id,15,FIELD_UNET_BEST4_R25,0e5361df824c1a11a92a4ce36d026738c73bca7358fdec45e904a2b08fa435b5,256,9b0fe35916cf6de6990bfc6cdd1c2e354ba80a07431ca57bd2b7e800d0ebb678,ad51336d77ba6067bc1fc06846af38e7ff37190427e1089bdc47aa464b15c251,0.25,"(0.14912568524022216, 0.14649449065625328, 0.14900616468314312)",0.14912568524022216,7.151842314997757e-12,2.200555531308055
test_id,15,SENS_UNET_BEST4,0e5361df824c1a11a92a4ce36d026738c73bca7358fdec45e904a2b08fa435b5,256,c650550d83607233e63c3df5a235b354f00aee00686936ef8decf6a98f9a2352,d679b3a695b327be7c35998a35cdbfbe7a0f171dfc5ac2f8387a923d60ffd06a,0.25,"(0.15326537115641836, 0.13288125888495664, 0.15547122620585493)",0.15547122620585493,7.295300848606087e-12,2.0953376945108175
test_id,15,SENS_UNET_BEST4_R50,0e5361df824c1a11a92a4ce36d026738c73bca7358fdec45e904a2b08fa435b5,256,cf0131d50866c5bc9467327b51130631219a4f773fcdd28bc5f512474bebb2f1,f0898526f69d1b0defd89b5e5fdbf79e79910b70890e831146e3f56767bf50a0,0.25,"(0.15284751480513054, 0.13281414480957485, 0.1532086487724454)",0.1532086487724454,7.166601179765851e-12,2.1967508904635906
test_id,15,ADAM_600,0e5361df824c1a11a92a4ce36d026738c73bca7358fdec45e904a2b08fa435b5,256,f4893fcd29483fb590cee60702bbdaaa7bb0ffae28ac8a2be6fbd39295bd2250,3fdcdfdfde1f11c92ca0379434c45a848ad7c0888c7f7b1a2924770d576b06f4,0.25,"(0.16256672520982549, 0.13462384501234387, 0.16301860677047375)",0.16301860677047375,7.455504891053561e-12,2.121474225074053
test_id,15,MMA_600,0e5361df824c1a11a92a4ce36d026738c73bca7358fdec45e904a2b08fa435b5,256,0d9eb2d4a8751696fcd74510d0b5e7ef5d82826c03bc261b3bcd84fdca823a9d,44154c876ec224689646c4106099bfb2f80a4086eefc070aa6659a54c270ea78,0.25,"(0.16264073621244154, 0.15073221361403458, 0.16874874988229385)",0.16874874988229385,6.679657797711631e-12,2.199736036360264
test_id,16,SENS_UNET_BEST4_R25,509d55158db85ae97484f57925ea66e780f9e5f9a49337318331bf89b36d1bb2,256,6682cf705fe824098f7a0cc93f01e4bc5b424f78b4d0a8a0d48f35214565e831,d535dc0f79e397af2f8b3f0548db409fe651c270babebaf2ddd5edcfe4be3880,0.25,"(0.1687739061822812, 0.16242659494902875, 0.17011060329873964)",0.17011060329873964,8.080964885969636e-12,2.1045789550989866
test_id,16,FIELD_UNET_BEST4_R25,509d55158db85ae97484f57925ea66e780f9e5f9a49337318331bf89b36d1bb2,256,835d2e154a82869a503d1f25cfa9d452a7d1c50a612789936fe48858c3b995cf,e0a12dbac33aec8df51bb65e5eac007ba116faa8348cf9ebce801f35a893bd82,0.25,"(0.1668756846478371, 0.1680456464737936, 0.16862661552400557)",0.16862661552400557,7.834679897642935e-12,2.396183492615819
test_id,16,SENS_UNET_BEST4,509d55158db85ae97484f57925ea66e780f9e5f9a49337318331bf89b36d1bb2,256,0e84785ab69d92cbcca84850c24a83111cf6068f98f5cc37fb246f353a34382b,21ce24a26b8c79ecfcf019ba72294f7e6bdb8749c6d4baed4c81d9cb19324aa6,0.25,"(0.16955779661432818, 0.16317453605762067, 0.16955018298546823)",0.16955779661432818,8.051589345352832e-12,2.3912056256085634
test_id,16,SENS_UNET_BEST4_R50,509d55158db85ae97484f57925ea66e780f9e5f9a49337318331bf89b36d1bb2,256,86d8e7e4429efb631a38a08dcf2715a686a8ce890ebe71832fc1126608a09a63,d1f245387d18564e15825b7263ed7b07331178ca00ee99d54afea2aa3bc181c7,0.25,"(0.16877069223683241, 0.162770522060094, 0.17011453545550403)",0.17011453545550403,8.18143262406011e-12,2.389133246615529
test_id,16,ADAM_600,509d55158db85ae97484f57925ea66e780f9e5f9a49337318331bf89b36d1bb2,256,de0ee2c2c45fbcc19cc370552f8c39d62e9b5f26782941061a4ab766bb5ba703,1bdc73f32524fa223a6a0e6eb22a525e1acae8006dbdc503ef5863f9261b9b51,0.25,"(0.17705171281965185, 0.14603781978534167, 0.17746583398671292)",0.17746583398671292,7.995170729172961e-12,2.093851264566183
test_id,16,MMA_600,509d55158db85ae97484f57925ea66e780f9e5f9a49337318331bf89b36d1bb2,256,c910b03256d33f146c438d6b9b785eee79b56246aa313cefd292e5df3635a2e0,fe3bed30aec345ab5052e6fdc821cab52a109f80c8d1dbca3313535bce933eff,0.25,"(0.17385429585542986, 0.1270067667664643, 0.17385957450209424)",0.17385957450209424,7.70531563830367e-12,2.1963290441781282
test_id,17,SENS_UNET_BEST4_R25,abeb4f32b92380beca6a212a70c01a5cd0805e8969140baa24e52039e642ea1c,256,94da86851f85fadf8ad3d5906cf9af0b088137544b5b8b408f52376555288cab,7dcac3fc0cfa85b11d2b82602e0c2737091cb9da60477b708f31252ebca94421,0.25,"(0.147984504798467, 0.14849565176278356, 0.14699287157790322)",0.14849565176278356,6.906152028290242e-12,2.2036176547408104
test_id,17,FIELD_UNET_BEST4_R25,abeb4f32b92380beca6a212a70c01a5cd0805e8969140baa24e52039e642ea1c,256,684c18648a158756562c846efcf0636307363c39468b335bb8a84cc1a14dd87c,26b80c566660e423976ec0873e9c969a0c93352253c0013f1306aea55fa4fd21,0.25,"(0.14231660189624787, 0.14322762391129998, 0.14340127406766823)",0.14340127406766823,7.026689219416585e-12,2.290175160393119
test_id,17,SENS_UNET_BEST4,abeb4f32b92380beca6a212a70c01a5cd0805e8969140baa24e52039e642ea1c,256,acdfb038f9755e0483c6ea5f0f229e30b1971a937de8be52dfd28a99c32c5bcc,eac2d3e56fe581d3fb1c79403baa1644ef511e57bff4c30bade7398d1197dda1,0.25,"(0.14797668160817762, 0.14689370581012956, 0.14729172978319072)",0.14797668160817762,7.0088942979523904e-12,2.1085768546909094
test_id,17,SENS_UNET_BEST4_R50,abeb4f32b92380beca6a212a70c01a5cd0805e8969140baa24e52039e642ea1c,256,d5cc08d47786ef4a9aed55ec9fa19019e5a4294c0eeaffd80676e13269c0f601,84273862a31ddb86bf60073d686bbbf615be41223a1ddce3a50c9727a42bd65c,0.25,"(0.14795211176131484, 0.1478618455007596, 0.1466876564464396)",0.14795211176131484,6.953763031944089e-12,2.2108851969242096
test_id,17,ADAM_600,abeb4f32b92380beca6a212a70c01a5cd0805e8969140baa24e52039e642ea1c,256,d414bdfd8fe971af9e0a610a788b6f371e11f68bf06cce3ee82f274a22031deb,6d90ef3190e1f0d4beb09afa3ce6ff955f66c3a59d464d38381c1103fd3f4ba7,0.25,"(0.14850536724601784, 0.14852726587563017, 0.14828937453420996)",0.14852726587563017,7.364054087609352e-12,2.2990880981087685
test_id,17,MMA_600,abeb4f32b92380beca6a212a70c01a5cd0805e8969140baa24e52039e642ea1c,256,d6f06c6c8401e7fe5acce26e60c44368ea3af33bf7c4e6596cae469949de3947,efb1943f0ef614904a4518355e7371c6e4626c181171dce9c3ea73753ec4b495,0.25,"(0.1494486640471004, 0.15045685906238815, 0.14724717785362582)",0.15045685906238815,6.451448789181319e-12,2.2120410315692425
test_id,18,SENS_UNET_BEST4_R25,0944418e13ef5df94c1b102c51bd96bdc6219854a1cc75f0cff6168bf7e63ef2,256,d26987748e27702f5677419e173bf6f26d99aa363269580f858b03916b99207b,b620d15d87da77ac80d58b78a1cb7ad466d38dcb7ea3a800db711a9a2de7c929,0.25,"(0.1512051020403409, 0.15222629770284135, 0.15182190601764362)",0.15222629770284135,7.375396021903479e-12,2.289554951712489
test_id,18,FIELD_UNET_BEST4_R25,0944418e13ef5df94c1b102c51bd96bdc6219854a1cc75f0cff6168bf7e63ef2,256,dc5dec28b57252cc09be47857799ee17600c6dda3955cc3694ab7c3966146d24,989dc609d95144cc49eb0f491cef94a91665e741167dab08e70d1aebc1a3bb42,0.25,"(0.15135034314688064, 0.14843328651161675, 0.15139538005035752)",0.15139538005035752,7.050037082548779e-12,2.203566486015916
test_id,18,SENS_UNET_BEST4,0944418e13ef5df94c1b102c51bd96bdc6219854a1cc75f0cff6168bf7e63ef2,256,5b37d914347aa8eeff271af061872466d46165b8b9f4caccfbf66698b6b96112,65c481266f6a051e5a6a037238ce4838c901d4127b175f9e1400bc43b085b2d0,0.25,"(0.1503716680967308, 0.1520238634405644, 0.1531050189719608)",0.1531050189719608,7.083473635377408e-12,2.2762362360954285
test_id,18,SENS_UNET_BEST4_R50,0944418e13ef5df94c1b102c51bd96bdc6219854a1cc75f0cff6168bf7e63ef2,256,27fac836dabf77a91a3315cb7ef8d6f8a69dcfda66a267f5a8bbb7814868a8db,a499473b754cdbf3b1d7476089f06e1f36f9a7e381b143520103abdd023310b8,0.25,"(0.1511675841734828, 0.15219947255838, 0.15180071130802236)",0.15219947255838,7.2331066896368355e-12,2.2173861283808947
test_id,18,ADAM_600,0944418e13ef5df94c1b102c51bd96bdc6219854a1cc75f0cff6168bf7e63ef2,256,c8724335de948eb29178fd4da9336dfeea863740f4a8c08b481fab50c73bc401,44171486a52dadfb9f83897e90bb5d915fd123dfb594356161e722abff507cf3,0.25,"(0.1588538615278035, 0.10383165512173277, 0.15831753305366292)",0.1588538615278035,7.529942248756836e-12,2.2732047643512487
test_id,18,MMA_600,0944418e13ef5df94c1b102c51bd96bdc6219854a1cc75f0cff6168bf7e63ef2,256,4a66272fe39a3dd3053976452ce07361149ba844edf686e1f56012989dd3e6dc,f21ebf0d5d34c226d802264a18bf51894480f5b943cfa3f0430b98691b957bc5,0.25,"(0.1713210704382884, 0.11156079641404729, 0.1635428133940199)",0.1713210704382884,7.910453664731609e-12,2.011828986927867
test_id,19,SENS_UNET_BEST4_R25,61753cca9e10f8349c61700688cb755419f7baa8c4737f0e76b8e8e82d36af80,256,ffae1462edbc2fb7269a82881a997b6f39e8c94dfb741b5cfa58266c518f4451,9e45d8e8930c3bd38fc0a6c770fe9f601a24c48b6ae96d4f3a4c0ea4643a5179,0.25,"(0.1375338443391794, 0.10543097917415951, 0.13965286588799097)",0.13965286588799097,7.184669545086787e-12,2.2220451775938272
test_id,19,FIELD_UNET_BEST4_R25,61753cca9e10f8349c61700688cb755419f7baa8c4737f0e76b8e8e82d36af80,256,55b157afad3612b37a8be1d61f8a16985396bb773dd544f96891b69851072899,53133e376827facb856c2d4a61257be0ebe1183de36a1577555e09d6224121a4,0.25,"(0.13780610766849063, 0.10606485977563897, 0.14036240930722205)",0.14036240930722205,7.202010739535683e-12,2.221220536157489
test_id,19,SENS_UNET_BEST4,61753cca9e10f8349c61700688cb755419f7baa8c4737f0e76b8e8e82d36af80,256,91f8ad7eda70b8b8973a26372cdc7ccdc23e5ab138f415c2bc398feb8aeeb71c,1d60fb83793d52c1fc8efa834ff0b5ec4cd2e0d618d45d666977a4c4dd860e20,0.25,"(0.13703858672607233, 0.10555700279802915, 0.14053329086548288)",0.14053329086548288,7.15603861300064e-12,2.310671202838421
test_id,19,SENS_UNET_BEST4_R50,61753cca9e10f8349c61700688cb755419f7baa8c4737f0e76b8e8e82d36af80,256,2b2302b7c21a2afd33c220091a6e8e5c11e559ff037e3b10e2537d9ca6a381fb,f2813970ea7486dcae9f568c9a852a722960953fda2af115a59743f563f594dc,0.25,"(0.13883158796146614, 0.10536214656603526, 0.13955927713026348)",0.13955927713026348,7.111518119950048e-12,2.1083350982517004
test_id,19,ADAM_600,61753cca9e10f8349c61700688cb755419f7baa8c4737f0e76b8e8e82d36af80,256,c2c48176ce8789dafa553ad00866effe8b63574aceb0f8d8d096dd5552fcddc4,e9ca1b95179887a2f1cd9c65a2295b54aa1c340f25beda610faf4d0b12a3e084,0.25,"(0.14300478523355187, 0.10103503629880525, 0.14263271675858422)",0.14300478523355187,7.594331787357411e-12,2.100454829633236
test_id,19,MMA_600,61753cca9e10f8349c61700688cb755419f7baa8c4737f0e76b8e8e82d36af80,256,556831c1495a0476a676bcf21c90d7d18c00d152190a88345f859d04be4736c4,ad17d3f61649d1989455b8255f99dea9e70351925fb9112c88d0448db83c95ba,0.25,"(0.14272142743242194, 0.10042991868596088, 0.14439784511254786)",0.14439784511254786,6.944179604521274e-12,2.401102351024747
test_id,20,SENS_UNET_BEST4_R25,96d03e72db29ce6b7453bd32e21587f6b3f0291be6effddddeb274c794c9570f,256,d19eba5e51d62d8ede2ad244e5fc94c074e3d12ffcffb4beaf5d87b2123ecf47,6972b68a2d0e694ad5b66618b1e78d56c88f8ab21fc9cce5fac396e743ecc7d4,0.25,"(0.16371660901635218, 0.16560336744788648, 0.1648446771618815)",0.16560336744788648,7.7666805249027e-12,2.0962464567273855
test_id,20,FIELD_UNET_BEST4_R25,96d03e72db29ce6b7453bd32e21587f6b3f0291be6effddddeb274c794c9570f,256,69b3af179060f642869d35f45cca5a3ef65ce7ae4138863539e69b518b3077f6,6d227a2c6387b97ee1ce529bd4cb3c6cc7673bd6c15ac56a4d3b5aad02d49c63,0.25,"(0.1639654400802905, 0.16242145162918145, 0.16443213323626582)",0.16443213323626582,7.493585952408652e-12,2.3871485982090235
test_id,20,SENS_UNET_BEST4,96d03e72db29ce6b7453bd32e21587f6b3f0291be6effddddeb274c794c9570f,256,2be0dea3286fbfe368b1f99cfd2a50418284e38f5cb0ac8d02018f85d0f20e39,5be4ad41270feeabb45a863c8ff334fd8654ab29ba060255489562a7d80e1c89,0.25,"(0.16413304085847463, 0.16601323144165983, 0.165437180526354)",0.16601323144165983,7.981523279206282e-12,2.2844546921551228
test_id,20,SENS_UNET_BEST4_R50,96d03e72db29ce6b7453bd32e21587f6b3f0291be6effddddeb274c794c9570f,256,455f465d749221ec4b4bbda6e9c73dd9270bdc93c0fe26f3f7067a4173d8a53e,80450f0a39228181de4cb6906dee816a6cc348cce0b9f3a9acb8455031d24837,0.25,"(0.16380636399915663, 0.16486965545828317, 0.16519226993820235)",0.16519226993820235,7.719655880326548e-12,2.2059201076626778
