update,stage_id,learning_rate,task_exposures,mean_total_objective,mean_thermal_smooth,mean_exact_tmax,maximum_projection_absolute_error,maximum_material_fraction_error,gradient_norm_before_clipping,gradient_norm_after_clipping,all_gradients_finite,wall_seconds
1188,3,0.0001,4,0.19888402511657835,0.19865646039707274,0.21253264696682447,1.4901161193847656e-08,1.4901161193847656e-08,1.5482285831481517,0.9999993805280929,True,3.6921043563634157
1189,3,0.0001,4,0.18783523509147954,0.18761283350185867,0.20152475408684523,2.9802322387695312e-08,2.9802322387695312e-08,0.3228432922748394,0.3228432922748394,True,3.4293246250599623
1190,3,0.0001,4,0.20621783035769142,0.20599650247869095,0.22055739451242218,2.9802322387695312e-08,2.9802322387695312e-08,0.13279094695146754,0.13279094695146754,True,3.58048839867115
1191,3,0.0001,4,0.18271658969193763,0.1824836740027002,0.19638325462720327,1.4901161193847656e-08,1.4901161193847656e-08,0.25068748980458694,0.25068748980458694,True,3.3959304206073284
1192,3,0.0001,4,0.18785037304900096,0.18763940232267112,0.2016675720278589,1.4901161193847656e-08,1.4901161193847656e-08,0.11608615990486734,0.11608615990486734,True,3.434195237234235
1193,3,0.0001,4,0.20237162973619932,0.20218443758487636,0.21654768032745125,2.9802322387695312e-08,2.9802322387695312e-08,0.4418371273723488,0.4418371273723488,True,3.4663291573524475
1194,3,0.0001,4,0.2036413792396471,0.20344592982684673,0.21808718718201064,2.9802322387695312e-08,2.9802322387695312e-08,0.24002772042009612,0.24002772042009612,True,3.5187276042997837
1195,3,0.0001,4,0.19066748850040022,0.19048449513681115,0.20513043908844805,2.9802322387695312e-08,2.9802322387695312e-08,0.16406121392099735,0.16406121392099735,True,3.4959031213074923
1196,3,0.0001,4,0.20237782118167263,0.20217157176579817,0.21719454774899785,1.4901161193847656e-08,1.4901161193847656e-08,0.24754302252182858,0.24754302252182858,True,3.573129117488861
1197,3,0.0001,4,0.18564916372131754,0.1854331343259682,0.20005102777008976,2.9802322387695312e-08,2.9802322387695312e-08,0.1631403388862136,0.1631403388862136,True,3.529448525980115
1198,3,0.0001,4,0.21191165688383795,0.21171102682344084,0.2262907972253062,2.9802322387695312e-08,2.9802322387695312e-08,1.7884668240979045,0.9999994443941539,True,3.461311772465706
1199,3,0.0001,4,0.1837448316160717,0.18355118799350567,0.19835927020252797,2.9802322387695312e-08,2.9802322387695312e-08,0.05732067589183039,0.05732067589183039,True,3.6672498676925898
1200,3,0.0001,4,0.19756851226476307,0.19737529243308408,0.21217951249313588,0.0,0.0,0.1922153630302036,0.1922153630302036,True,3.64255428314209
1201,3,0.0001,4,0.21128190617182194,0.2110912462841989,0.22616748541876697,2.9802322387695312e-08,2.9802322387695312e-08,0.12258400805777313,0.12258400805777313,True,3.622618928551674
1202,3,0.0001,4,0.19769251188165157,0.19747728124116196,0.21210703776304835,2.9802322387695312e-08,2.9802322387695312e-08,0.42455110247294536,0.42455110247294536,True,3.5373912155628204
1203,3,0.0001,4,0.19558310150047728,0.19538227530866825,0.20976285171349196,1.4901161193847656e-08,1.4901161193847656e-08,0.12283537434033723,0.12283537434033723,True,3.692052597180009
1204,3,0.0001,4,0.1779488452819492,0.17771306113594576,0.1908494506373317,2.9802322387695312e-08,2.9802322387695312e-08,0.34157604714329404,0.34157604714329404,True,3.508698919788003
1205,3,0.0001,4,0.1742579582285249,0.17404114295385048,0.1879611378405314,4.470348358154297e-08,4.470348358154297e-08,0.22446188743045928,0.22446188743045928,True,3.467784045264125
1206,3,0.0001,4,0.18131914843397406,0.1810984368814361,0.19492564067424406,2.9802322387695312e-08,2.9802322387695312e-08,0.07899345703547861,0.07899345703547861,True,3.5816795602440834
1207,3,0.0001,4,0.2017122845631864,0.20148373075861745,0.21553993409290473,1.4901161193847656e-08,1.4901161193847656e-08,0.21595056249355238,0.21595056249355238,True,3.698155876249075
1208,3,0.0001,4,0.18114142076620965,0.18090867254879456,0.19471477518554192,1.4901161193847656e-08,1.4901161193847656e-08,0.16420249613315457,0.16420249613315457,True,3.5290694627910852
1209,3,0.0001,4,0.1928266844488306,0.1926004836177079,0.20666911175504482,2.9802322387695312e-08,2.9802322387695312e-08,0.20341957770432165,0.20341957770432165,True,3.62378971837461
1210,3,0.0001,4,0.19078821241426208,0.19056939299720266,0.204874807288261,2.9802322387695312e-08,2.9802322387695312e-08,0.15565105919796487,0.15565105919796487,True,3.710034057497978
1211,3,0.0001,4,0.20506528296377138,0.20486187064330652,0.21960801412773956,2.9802322387695312e-08,2.9802322387695312e-08,0.2048007602182813,0.2048007602182813,True,3.663644751533866
1212,3,0.0001,4,0.19529048980183628,0.19509086050295932,0.20967051389026314,2.9802322387695312e-08,2.9802322387695312e-08,0.1255235812526024,0.1255235812526024,True,3.748191447928548
1213,3,0.0001,4,0.19610509434939827,0.19588510397022127,0.20998852406483243,0.0,0.0,1.1228907125284526,0.9999991779773735,True,3.8133875858038664
1214,3,0.0001,4,0.2013219240717448,0.201119252534569,0.21608111192620766,2.9802322387695312e-08,2.9802322387695312e-08,0.209243074863638,0.209243074863638,True,3.7231532279402018
1215,3,0.0001,4,0.18152282007057804,0.1813008081113978,0.19509356148059942,2.9802322387695312e-08,2.9802322387695312e-08,0.16990523504762153,0.16990523504762153,True,3.57446894608438
1216,3,0.0001,4,0.17116068443697885,0.17093542822492316,0.18458179964928015,2.9802322387695312e-08,2.9802322387695312e-08,0.18240699051660186,0.18240699051660186,True,3.533975960686803
1217,3,0.0001,4,0.1942750347884898,0.19405229482842284,0.20823094000676814,1.4901161193847656e-08,1.4901161193847656e-08,1.3296764698427062,0.9999992580219144,True,3.75374710932374
1218,3,0.0001,4,0.21607653887045375,0.2158667032647579,0.23043142350532972,2.9802322387695312e-08,2.9802322387695312e-08,0.2708960710587641,0.2708960710587641,True,3.6960631776601076
1219,3,0.0001,4,0.21545605606695728,0.21524460941942497,0.23036667867812355,1.4901161193847656e-08,1.4901161193847656e-08,0.4401335616000058,0.4401335616000058,True,3.729043124243617
1220,3,0.0001,4,0.18966341863339922,0.18944985394366243,0.20364006188960798,2.9802322387695312e-08,2.9802322387695312e-08,0.12938825271831356,0.12938825271831356,True,3.6810200065374374
1221,3,0.0001,4,0.19667164932671247,0.19646083157942873,0.21080285130102897,2.9802322387695312e-08,2.9802322387695312e-08,0.08839302717833768,0.08839302717833768,True,3.7330203279852867
1222,3,0.0001,4,0.18986762071828545,0.18963388735762982,0.2033325354513733,2.9802322387695312e-08,2.9802322387695312e-08,0.180653839158798,0.180653839158798,True,3.6128756888210773
1223,3,0.0001,4,0.20429533362641514,0.20408378617439005,0.21886017671306474,1.4901161193847656e-08,1.4901161193847656e-08,0.28415251280264825,0.28415251280264825,True,3.6775487046688795
1224,3,0.0001,4,0.19801017070553717,0.19779982595463735,0.2118552060131264,2.9802322387695312e-08,2.9802322387695312e-08,0.08838757703808321,0.08838757703808321,True,3.6301945708692074
