update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
3341,1e-05,0.1510938887247234,0.20487962744709462,0.1468610377891413,0.43789843665101275,0.05305652320384979,0.010826710611581802,0.1504037220026716,0.0004205759905744344,1.4901161193847656e-08,0.28474013013920996,0.28474013013920996,1.407795906998217
3342,1e-05,0.16643487808590413,0.22516742133589648,0.16196250854718774,0.4795518695875934,0.05668570101261139,0.011009623296558857,0.1657427848940029,0.00041521500679664314,2.9802322387695312e-08,0.22005001397736532,0.22005001397736532,1.4036290971562266
3343,1e-05,0.14858751542223003,0.2033202816235976,0.14370341870854295,0.4036290685518308,0.05406024307012558,0.011016867123544216,0.14789260215646904,0.00042051568743772805,2.9802322387695312e-08,0.18869655007228148,0.18869655007228148,1.4087518928572536
3344,1e-05,0.1490852060529792,0.20595180588432876,0.143771724508191,0.4332098581246097,0.053325630724430084,0.011974971741437912,0.14837479837354434,0.0004175826325081289,2.9802322387695312e-08,0.15735765622974215,0.15735765622974215,1.419340125285089
3345,1e-05,0.14915450048933093,0.19880616462106065,0.14433147968126175,0.4463153402502036,0.05393977090716362,0.010893721133470535,0.1484619736503559,0.0004207126621622592,1.4901161193847656e-08,0.15011843327481356,0.15011843327481356,1.4016253389418125
3346,1e-05,0.16139199260236792,0.21362392732781973,0.15705099416825274,0.48533278593642976,0.0547042079269886,0.011031363159418106,0.16069778140830904,0.0004188797320239246,2.9802322387695312e-08,0.23241004585946098,0.23241004585946098,1.3983209347352386
3347,1e-05,0.14957131762298934,0.20194586354310046,0.14512440659004647,0.41747647289791134,0.05308441072702408,0.011353818699717522,0.14887034840308308,0.00042080844286829233,2.9802322387695312e-08,0.10331960246386104,0.10331960246386104,1.3964691702276468
3348,1e-05,0.16276313898384637,0.2200549444953276,0.15710492777487184,0.44443911339264075,0.055940717458724976,0.01229795627295971,0.1620490958867415,0.0004121432430110872,1.4901161193847656e-08,0.4153028860156921,0.4153028860156921,1.4061681032180786
3349,1e-05,0.15205971021386258,0.21006929533724525,0.14731400538491402,0.4338796869250115,0.053880155086517334,0.012197168543934822,0.151345365630178,0.0004165210702922195,2.9802322387695312e-08,0.12151893057233637,0.12151893057233637,1.3911481061950326
3350,1e-05,0.152666763432807,0.2056312200545974,0.14774647323218953,0.4786642111372589,0.053626224398612976,0.012312937527894974,0.15195094095661182,0.00041593750938773155,2.9802322387695312e-08,0.11315666442278413,0.11315666442278413,1.4197526024654508
3351,1e-05,0.1659169880507807,0.22363156060630518,0.16146869815824336,0.4523741552741428,0.05635567754507065,0.011330025270581245,0.16521976804452154,0.00041426383540965617,1.4901161193847656e-08,0.11165191801037744,0.11165191801037744,1.45668550953269
3352,1e-05,0.15331912897826472,0.2061568265623987,0.14809962109630956,0.4285560212170199,0.05505986511707306,0.012491932138800621,0.15259946913292,0.0004147613362874836,2.9802322387695312e-08,0.18493690737699806,0.18493690737699806,1.3992776544764638
3353,1e-05,0.14471725872529043,0.20022872969618294,0.1393709762181612,0.4262341585744636,0.05319824069738388,0.012206051498651505,0.14400262898227503,0.00041731048258952796,2.9802322387695312e-08,0.1091316744082263,0.1091316744082263,1.441250754520297
3354,1e-05,0.16495682115872234,0.21745071549732428,0.16084876520385546,0.45431496795015697,0.05519125238060951,0.011060299351811409,0.16426447994397797,0.00041594397043809295,1.4901161193847656e-08,0.19805299110190766,0.19805299110190766,1.3853365872055292
3355,1e-05,0.14950422684584486,0.20954003658546183,0.14443014268437535,0.4311332141196816,0.055024221539497375,0.01226294320076704,0.14878994672714474,0.0004139970405958593,2.9802322387695312e-08,0.11559127220282386,0.11559127220282386,1.3903926191851497
3356,1e-05,0.14889459141297423,0.2022286859363451,0.14408370764229433,0.41791955581593715,0.05297144502401352,0.011467961594462395,0.14819358691922546,0.0004186738224234432,2.9802322387695312e-08,0.1611246895789287,0.1611246895789287,1.38308887463063
3357,1e-05,0.14691311819908248,0.20058896157026454,0.14206557509136533,0.4127831865514673,0.05365097522735596,0.012128475122153759,0.1462035567717258,0.00041334095294587314,2.9802322387695312e-08,0.24111990687941784,0.24111990687941784,1.3884375309571624
3358,1e-05,0.16018503810709256,0.21873056288802795,0.1551681502631666,0.48683952705076133,0.055216044187545776,0.011832451447844505,0.15948259579680774,0.0004105772532057017,2.9802322387695312e-08,0.2088035074056699,0.2088035074056699,1.4033509995788336
