role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,1,265,9.310918481770567e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.990156683630578e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,8.979119123005666e-07,True,CONVERGED,float64,cuda:0
adjoint,1,279,9.545349475292594e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,9.922032504805133e-07,True,CONVERGED,float64,cuda:0
forward,0,261,9.84522632611935e-07,True,CONVERGED,float64,cuda:0
forward,1,268,9.827260534384205e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.453274840837722e-07,True,CONVERGED,float64,cuda:0
adjoint,0,267,8.980057422231356e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.765439955330623e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,9.059106828936385e-07,True,CONVERGED,float64,cuda:0
forward,0,267,9.693796084697788e-07,True,CONVERGED,float64,cuda:0
forward,1,268,9.556069686888113e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.693070743865924e-07,True,CONVERGED,float64,cuda:0
adjoint,0,268,8.913443432701428e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.82594676712857e-07,True,CONVERGED,float64,cuda:0
adjoint,2,284,9.688930952114455e-07,True,CONVERGED,float64,cuda:0
forward,0,262,9.902533202425711e-07,True,CONVERGED,float64,cuda:0
forward,1,265,9.37973375815884e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.251514234578492e-07,True,CONVERGED,float64,cuda:0
adjoint,0,267,9.497488052667659e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.927979546683548e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,9.402325374047745e-07,True,CONVERGED,float64,cuda:0
forward,0,263,9.56648237477412e-07,True,CONVERGED,float64,cuda:0
forward,1,264,9.414473541258179e-07,True,CONVERGED,float64,cuda:0
forward,2,274,9.64968022265693e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.089049550271855e-07,True,CONVERGED,float64,cuda:0
adjoint,1,276,9.377168821864872e-07,True,CONVERGED,float64,cuda:0
adjoint,2,279,9.87706492815402e-07,True,CONVERGED,float64,cuda:0
forward,0,259,9.203833250351855e-07,True,CONVERGED,float64,cuda:0
forward,1,273,9.269173169495345e-07,True,CONVERGED,float64,cuda:0
forward,2,270,9.68779681873074e-07,True,CONVERGED,float64,cuda:0
adjoint,0,275,9.721275613094922e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,8.958925047288709e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.568930744626553e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.811733800032687e-07,True,CONVERGED,float64,cuda:0
forward,1,277,9.518235119260714e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.567844640200267e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.91079818244708e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.583449315773345e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,9.293618652846186e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.477340270537454e-07,True,CONVERGED,float64,cuda:0
forward,1,278,9.44648591451032e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.23476376479768e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.66665343336451e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,8.805026189221616e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,9.85489870095954e-07,True,CONVERGED,float64,cuda:0
