role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,2,266,9.9673362119487e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,8.529692728409403e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.187268593898943e-07,True,CONVERGED,float64,cuda:0
adjoint,2,277,9.02996773469188e-07,True,CONVERGED,float64,cuda:0
forward,0,268,9.193821498887589e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.669862092618385e-07,True,CONVERGED,float64,cuda:0
forward,2,263,9.48133747516238e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,9.312880634398905e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.9416887654095e-07,True,CONVERGED,float64,cuda:0
adjoint,2,276,9.53867472655861e-07,True,CONVERGED,float64,cuda:0
forward,0,267,9.99770186735428e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.209003272343971e-07,True,CONVERGED,float64,cuda:0
forward,2,263,9.787309133924548e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,8.957937155900623e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,8.843470800960369e-07,True,CONVERGED,float64,cuda:0
adjoint,2,276,9.076390635088598e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.241699294462799e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.231723883052684e-07,True,CONVERGED,float64,cuda:0
forward,2,265,9.743191716597327e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.381707323026696e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.855844197715806e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.930383468148068e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.692496350045803e-07,True,CONVERGED,float64,cuda:0
forward,1,277,8.902518505570669e-07,True,CONVERGED,float64,cuda:0
forward,2,267,8.667699499369911e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.364366500918298e-07,True,CONVERGED,float64,cuda:0
adjoint,1,285,9.546359553503741e-07,True,CONVERGED,float64,cuda:0
adjoint,2,281,9.625566010261567e-07,True,CONVERGED,float64,cuda:0
forward,0,270,9.371431364882737e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.837702180696464e-07,True,CONVERGED,float64,cuda:0
forward,2,265,8.825180954599039e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.159619857558844e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.118858751459911e-07,True,CONVERGED,float64,cuda:0
adjoint,2,277,9.735093674439718e-07,True,CONVERGED,float64,cuda:0
forward,0,268,9.118303427458859e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.290763243580766e-07,True,CONVERGED,float64,cuda:0
forward,2,265,9.08460275288612e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,8.910949615985969e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.469521089442754e-07,True,CONVERGED,float64,cuda:0
adjoint,2,278,9.740409523254587e-07,True,CONVERGED,float64,cuda:0
forward,0,268,9.458773406223409e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.11448278151883e-07,True,CONVERGED,float64,cuda:0
forward,2,266,9.982964442333189e-07,True,CONVERGED,float64,cuda:0
adjoint,0,268,9.246168363738216e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.83198724859492e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,9.413511129902079e-07,True,CONVERGED,float64,cuda:0
forward,0,268,8.865236415032583e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.37757985562086e-07,True,CONVERGED,float64,cuda:0
forward,2,264,9.94837314743291e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.702093057448996e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.679017595101612e-07,True,CONVERGED,float64,cuda:0
adjoint,2,279,9.584246547178046e-07,True,CONVERGED,float64,cuda:0
forward,0,267,9.711764459447474e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.70462270748239e-07,True,CONVERGED,float64,cuda:0
forward,2,265,8.475441534273917e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.241457493508692e-07,True,CONVERGED,float64,cuda:0
adjoint,1,280,9.612485184977083e-07,True,CONVERGED,float64,cuda:0
adjoint,2,276,9.185326746321308e-07,True,CONVERGED,float64,cuda:0
forward,0,261,8.652878925294593e-07,True,CONVERGED,float64,cuda:0
forward,1,274,9.669989609718658e-07,True,CONVERGED,float64,cuda:0
forward,2,271,9.81260026924004e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,8.909788554406043e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.910262503733523e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.748256239400404e-07,True,CONVERGED,float64,cuda:0
forward,0,261,9.503460122926116e-07,True,CONVERGED,float64,cuda:0
forward,1,269,9.373478189452344e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.068110882846398e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.678774643012946e-07,True,CONVERGED,float64,cuda:0
adjoint,1,280,9.496839093410099e-07,True,CONVERGED,float64,cuda:0
adjoint,2,281,9.018936992514661e-07,True,CONVERGED,float64,cuda:0
forward,0,266,9.740240711965314e-07,True,CONVERGED,float64,cuda:0
forward,1,265,9.581327459221892e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.532460537079898e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,8.894139829121025e-07,True,CONVERGED,float64,cuda:0
adjoint,1,280,9.074887621615414e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.457588335819634e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.386943486069031e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.720100795581494e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.297736513955928e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.94539481107207e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.70569461288592e-07,True,CONVERGED,float64,cuda:0
adjoint,2,281,9.306485100511622e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.623312540289897e-07,True,CONVERGED,float64,cuda:0
forward,1,277,9.544099333442387e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.808942040310837e-07,True,CONVERGED,float64,cuda:0
adjoint,0,269,9.905338045909134e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.463542680188426e-07,True,CONVERGED,float64,cuda:0
adjoint,2,281,9.086456418809112e-07,True,CONVERGED,float64,cuda:0
forward,0,272,8.323558975781584e-07,True,CONVERGED,float64,cuda:0
forward,1,278,8.914011581021342e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.031246372299184e-07,True,CONVERGED,float64,cuda:0
adjoint,0,269,9.000629948180137e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.81443860739085e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,8.956984375776717e-07,True,CONVERGED,float64,cuda:0
forward,0,268,9.404337949833176e-07,True,CONVERGED,float64,cuda:0
forward,1,271,9.07095725313256e-07,True,CONVERGED,float64,cuda:0
forward,2,272,8.729851832327229e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,8.970679135847036e-07,True,CONVERGED,float64,cuda:0
adjoint,1,275,9.522100276674441e-07,True,CONVERGED,float64,cuda:0
adjoint,2,276,9.265873431855421e-07,True,CONVERGED,float64,cuda:0
forward,0,264,9.808524401471864e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.59709964878697e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.370099823139704e-07,True,CONVERGED,float64,cuda:0
adjoint,0,259,9.96092754752893e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.224917023822781e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.568297724203432e-07,True,CONVERGED,float64,cuda:0
forward,0,266,9.639723656069324e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.762517333347307e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.392603110063466e-07,True,CONVERGED,float64,cuda:0
adjoint,0,261,9.842219848300226e-07,True,CONVERGED,float64,cuda:0
adjoint,1,280,9.195207770393073e-07,True,CONVERGED,float64,cuda:0
adjoint,2,279,9.58981186710684e-07,True,CONVERGED,float64,cuda:0
forward,0,257,9.017848879496423e-07,True,CONVERGED,float64,cuda:0
forward,1,282,9.13776798749263e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.891629088200057e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.31823137020399e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.76341365247854e-07,True,CONVERGED,float64,cuda:0
