role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,0,276,9.20413515651486e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.5930176819426e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.46670344728329e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.873188877784098e-07,True,CONVERGED,float64,cuda:0
forward,1,268,9.15910816042384e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.445257984491704e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.476449240515213e-07,True,CONVERGED,float64,cuda:0
adjoint,1,287,9.744610920967054e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.400583314276288e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.454644218480213e-07,True,CONVERGED,float64,cuda:0
forward,1,268,9.895616057377265e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.194177081468203e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.799556835600468e-07,True,CONVERGED,float64,cuda:0
adjoint,1,286,9.288254484040232e-07,True,CONVERGED,float64,cuda:0
adjoint,2,288,9.926612372931364e-07,True,CONVERGED,float64,cuda:0
forward,0,270,9.825210423711798e-07,True,CONVERGED,float64,cuda:0
forward,1,270,9.310374253248958e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.303257432538731e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.80944758554473e-07,True,CONVERGED,float64,cuda:0
adjoint,1,285,9.953115250191523e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.614018629483186e-07,True,CONVERGED,float64,cuda:0
forward,0,264,9.087216245161261e-07,True,CONVERGED,float64,cuda:0
forward,1,267,9.641307875091354e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.743281100498594e-07,True,CONVERGED,float64,cuda:0
adjoint,0,271,9.696113112366727e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.977649479947335e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,9.780674546790893e-07,True,CONVERGED,float64,cuda:0
forward,0,265,8.739547783920987e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.387656428534249e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.423450488936422e-07,True,CONVERGED,float64,cuda:0
adjoint,0,271,9.189392094405078e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.515101580148593e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.465279055690833e-07,True,CONVERGED,float64,cuda:0
forward,0,265,8.855191168718786e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.59614181024995e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.069358198934178e-07,True,CONVERGED,float64,cuda:0
adjoint,0,272,9.393916573000991e-07,True,CONVERGED,float64,cuda:0
adjoint,1,280,9.170239470776577e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.33618145307229e-07,True,CONVERGED,float64,cuda:0
forward,0,265,8.98611180662791e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.185972587270022e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.031865813484868e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,8.899546027860644e-07,True,CONVERGED,float64,cuda:0
adjoint,1,287,9.97532992330708e-07,True,CONVERGED,float64,cuda:0
adjoint,2,279,9.426571735272303e-07,True,CONVERGED,float64,cuda:0
forward,0,265,9.638524721869948e-07,True,CONVERGED,float64,cuda:0
forward,1,277,9.326670266345272e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.124785030205866e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.247673427270247e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.576965838894603e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.446632534458805e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.649718170351248e-07,True,CONVERGED,float64,cuda:0
forward,1,281,9.726454217197717e-07,True,CONVERGED,float64,cuda:0
forward,2,274,9.91108798622946e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.630732611348593e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.281133086061115e-07,True,CONVERGED,float64,cuda:0
adjoint,2,281,9.316570601053397e-07,True,CONVERGED,float64,cuda:0
forward,0,277,8.636473773869039e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.631794469305516e-07,True,CONVERGED,float64,cuda:0
forward,2,277,8.984646706865722e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.804129376857117e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.560841855471123e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.787595266589817e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.035111369804515e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.866278205822472e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.625159129045124e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,8.294646655747321e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,8.884841614332735e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.556371172046562e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.103030953473229e-07,True,CONVERGED,float64,cuda:0
forward,1,285,9.773675120175578e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.01308783048352e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,8.570185787983101e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.971138754031205e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.442459587935634e-07,True,CONVERGED,float64,cuda:0
forward,0,277,9.371309572544277e-07,True,CONVERGED,float64,cuda:0
forward,1,286,8.807734633304059e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.456970956983621e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,9.445459693277377e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.660467899414243e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.449918379929282e-07,True,CONVERGED,float64,cuda:0
forward,0,278,8.909126121836892e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.100367784689808e-07,True,CONVERGED,float64,cuda:0
forward,2,282,9.03278998636728e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.283034312864599e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.223236683436821e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.79117459833692e-07,True,CONVERGED,float64,cuda:0
forward,0,278,9.713421846364365e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.200861857185032e-07,True,CONVERGED,float64,cuda:0
forward,2,282,9.85752734485885e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.503450174707789e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.474334115790471e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.199211511558327e-07,True,CONVERGED,float64,cuda:0
forward,0,279,9.427979434963961e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.255114969072849e-07,True,CONVERGED,float64,cuda:0
forward,2,283,9.089042964071537e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.81181905089661e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.038630248140369e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.727787999719179e-07,True,CONVERGED,float64,cuda:0
forward,0,279,9.658427221977592e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.218842657861305e-07,True,CONVERGED,float64,cuda:0
forward,2,283,9.324569215229081e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.239073952586273e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.614433359187523e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.891900325697748e-07,True,CONVERGED,float64,cuda:0
forward,0,279,9.920152020173122e-07,True,CONVERGED,float64,cuda:0
forward,1,286,9.551718241617855e-07,True,CONVERGED,float64,cuda:0
forward,2,283,9.672610626206054e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.906244649456226e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.762965986760844e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.119576261485257e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.645407740891154e-07,True,CONVERGED,float64,cuda:0
forward,1,287,9.043345914696562e-07,True,CONVERGED,float64,cuda:0
forward,2,284,9.627103996919446e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.882630051559602e-07,True,CONVERGED,float64,cuda:0
adjoint,1,287,9.804294090441141e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.458881800093653e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.41971567355804e-07,True,CONVERGED,float64,cuda:0
forward,1,287,9.738577842566502e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.997283947470185e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.048328179243449e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.580637084383595e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.074013050725355e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.609360695172323e-07,True,CONVERGED,float64,cuda:0
forward,1,288,9.568239098516754e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.534933880521187e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.555038542484358e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.287715682594638e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.511610675378817e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.60986088471655e-07,True,CONVERGED,float64,cuda:0
forward,1,288,9.993222739988644e-07,True,CONVERGED,float64,cuda:0
forward,2,288,8.88453859836255e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,8.934846251522588e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.213729752664814e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.288011602399668e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.68061054698146e-07,True,CONVERGED,float64,cuda:0
forward,1,289,8.873874508495137e-07,True,CONVERGED,float64,cuda:0
forward,2,288,9.257831283920687e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.471622328754212e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.83650351858849e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.388087672810955e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.738369921579907e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.071107241119645e-07,True,CONVERGED,float64,cuda:0
forward,2,289,8.869978681336128e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.694874869770596e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.95261073922776e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.235911009797103e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.292996598509294e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.326171772536953e-07,True,CONVERGED,float64,cuda:0
forward,2,289,8.804306356711962e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.622136996074149e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.510090177017722e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.176048906551502e-07,True,CONVERGED,float64,cuda:0
forward,0,284,8.934709017833041e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.608125510983251e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.334770713342092e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.37138442221289e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,8.810752418758822e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.587724231844074e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.026380135235073e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.58668071438123e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.333421185743046e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.638894421466017e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.67952524623848e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.900544959684448e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.94918982883155e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.48606894178734e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.372652880710712e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.656961288195495e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.526504108303549e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.903577773767913e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.860138619484122e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.432238078095844e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.260533543905459e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.815796324988716e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.501401269694618e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.798058038154849e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.043567737680535e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.784267619791892e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.831484846304846e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,8.666109892148002e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.83493337060924e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.729012594871007e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.09927538859311e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.137684289660679e-07,True,CONVERGED,float64,cuda:0
forward,2,290,9.583577257121892e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,8.673319652474008e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.284016915965983e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.734509671792563e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.732180452560585e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.449752876464863e-07,True,CONVERGED,float64,cuda:0
forward,2,291,9.713235867362562e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.805060689738217e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,9.225825940833463e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.670025413530764e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.932196554979325e-07,True,CONVERGED,float64,cuda:0
forward,1,293,9.06948454179019e-07,True,CONVERGED,float64,cuda:0
forward,2,292,9.768959837169806e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.538322636665441e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.765428183640319e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.496939746880203e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.236871089747637e-07,True,CONVERGED,float64,cuda:0
forward,1,292,9.879512282526267e-07,True,CONVERGED,float64,cuda:0
forward,2,291,9.854485568217006e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.128122746911066e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.363212487464628e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.520815481351316e-07,True,CONVERGED,float64,cuda:0
forward,0,272,8.384897900954198e-07,True,CONVERGED,float64,cuda:0
forward,1,292,9.87832162476655e-07,True,CONVERGED,float64,cuda:0
forward,2,292,9.434854910516575e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.833343220284293e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.449547608724742e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.454528340909678e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.88558695875402e-07,True,CONVERGED,float64,cuda:0
forward,1,293,9.209682510439446e-07,True,CONVERGED,float64,cuda:0
forward,2,293,9.662708228080675e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.907973576571508e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.964959796026066e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.30615887831308e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.99446642342015e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.147142312696813e-07,True,CONVERGED,float64,cuda:0
forward,2,292,9.949581749499145e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.012394942392118e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,9.96330252433678e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.893291375278833e-07,True,CONVERGED,float64,cuda:0
forward,0,274,8.923960946002738e-07,True,CONVERGED,float64,cuda:0
forward,1,278,9.609115846954167e-07,True,CONVERGED,float64,cuda:0
forward,2,279,8.815321873135066e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.707390631357521e-07,True,CONVERGED,float64,cuda:0
adjoint,1,287,9.632754418619245e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,8.945436342950978e-07,True,CONVERGED,float64,cuda:0
forward,0,274,8.504412557894257e-07,True,CONVERGED,float64,cuda:0
forward,1,281,9.296439573977892e-07,True,CONVERGED,float64,cuda:0
forward,2,280,9.001035604394401e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.889950207725797e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.825994202880553e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.037596842268797e-07,True,CONVERGED,float64,cuda:0
forward,0,274,8.856283671095922e-07,True,CONVERGED,float64,cuda:0
forward,1,287,9.251309505072079e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.35541862282011e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.006779164135296e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.962484581160635e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.571240356384186e-07,True,CONVERGED,float64,cuda:0
