role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,0,280,9.334519873182602e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.148464050112625e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.34698386800511e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.119259620505177e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.360179769578888e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.088627152470753e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.374123270434484e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.056769413624844e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.388832111585735e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.023894165916018e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.404323851600249e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.990237104928219e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.420611600522643e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.95592385213282e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.437700976854428e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.921201850889092e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.455604199971071e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.886163951861185e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.474329215668213e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.85096539674698e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.493880373709179e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.815758754728655e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.514266609502252e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.780605165146784e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.53548713184929e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.745601329296997e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.557549781399675e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.967724824442472e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.58049461759503e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.921259909157439e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.60424494311703e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.874507474636646e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.628840718462918e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.827721873459163e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.654280407002326e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.780902874286461e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.680561453006316e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.975962448112879e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.707652090618694e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.918835192213596e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.735598016041008e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.862038470401511e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.764359891321878e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.805765283121125e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.793936503044458e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.75005551180753e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.824312758810847e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.694958465946463e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.855476055137277e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.640485887948424e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.887414027981225e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.586702760140211e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.92010974294063e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.53371102044284e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.953549243152451e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.481511405111953e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.987726270223852e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.430205479230658e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.451497852787457e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.379747149798542e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.481838429598098e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.33029443210728e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.512840717955822e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.281799615171476e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.544505077745762e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.234271358470519e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.576822759939546e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.187813229176075e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.609784112616427e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.142384774305094e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.643386549750457e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.098059539544515e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.67762041210537e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.054810521102822e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.712477738526289e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.956584918325776e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.74795929470407e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.912570687690903e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.784042202573666e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.869897179221666e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.820721652960769e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.82854293345129e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.857996901022465e-07,True,CONVERGED,float64,cuda:0
