update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
21,0.0001,0.27701000868353887,0.559685611288177,0.26271851137806346,0.7759189147928165,0.028072267770767212,0.153597891330719,0.27658145498924724,0.00040048142545856535,2.9802322387695312e-08,3.8837253087110337,0.9999997468072763,1.735635595396161
22,0.0001,0.33681143299424254,0.5858957899168127,0.32251461598702086,0.7809783109578178,0.028808610513806343,0.15276220440864563,0.33637755959813764,0.00040506478399038315,2.9802322387695312e-08,1.4664599240178307,0.9999994241379085,1.590524927712977
23,0.0001,0.21114989281504903,0.5143876722904017,0.19687435547356133,0.7931361908693593,0.027237767353653908,0.15107455849647522,0.21073729908476024,0.00038535596104338765,2.9802322387695312e-08,0.9229092674082754,0.9229092674082754,1.6246611690148711
24,0.0001,0.2762972551032531,0.5845179464252067,0.2620211513921298,0.8045200296284432,0.02792750857770443,0.15263935923576355,0.27588409500332867,0.00038523258990608156,2.9802322387695312e-08,1.5647120038846325,0.9999993513173017,1.5545027246698737
25,0.0001,0.26522341764278223,0.5821967748758881,0.2509490771399334,0.7972103147383992,0.024981200695037842,0.15303951501846313,0.2648120207511323,0.00038641568971797824,4.470348358154297e-08,1.4129683139215634,0.9999993845217716,1.8816938633099198
26,0.0001,0.2225674577791406,0.5458224816748829,0.20830116918386268,0.7763777194829868,0.02748504839837551,0.1499253362417221,0.2221641127950616,0.0003758599341381341,2.9802322387695312e-08,0.6840172109872629,0.6840172109872629,1.9402580857276917
27,0.0001,0.22443527955251905,0.56690440066933,0.21015265473709915,0.8293302361697177,0.02568664215505123,0.14948436617851257,0.22401559834829807,0.00039399455999955535,5.960464477539063e-08,1.070193408052343,0.9999990780393916,2.0072687789797783
28,0.0001,0.24559445931964927,0.562753067646808,0.23132688186669653,0.7890866315036448,0.029647573828697205,0.14939305186271667,0.24518982547789545,0.00037498626625165343,2.9802322387695312e-08,1.8614215289108926,0.9999994220262373,1.756869894452393
29,0.0001,0.21658072123479877,0.5740116199760321,0.20230304037437008,0.8149994117654507,0.02878369763493538,0.14937281608581543,0.21616598398556897,0.00038595354999415576,4.470348358154297e-08,1.008854810186079,0.9999989871441353,1.5069218454882503
30,0.0001,0.2335646154306502,0.5689163415201764,0.21929013227173844,0.8372073875647823,0.029504215344786644,0.14918678998947144,0.23315307588293732,0.00038203533040359616,4.470348358154297e-08,1.307952919208674,0.999999263713966,1.4902585316449404
31,0.0001,0.1780435199408473,0.5165303588750485,0.16375519888189366,0.7763643816515083,0.02762627974152565,0.14811906218528748,0.17761814249309257,0.0003977511660195887,2.9802322387695312e-08,0.6621927646813114,0.6621927646813114,1.6601494094356894
32,0.0001,0.21388986385159653,0.5591108747666435,0.19959855101527835,0.8612154009595128,0.025636646896600723,0.14740152657032013,0.2134614946264773,0.00040273257764056325,2.9802322387695312e-08,0.66609708692609,0.66609708692609,1.5568376621231437
33,0.0001,0.2164640451757746,0.5872056273341844,0.20216129227126414,0.869353954851353,0.026147382333874702,0.14739730954170227,0.21602423588246306,0.00041366190998815,2.9802322387695312e-08,0.6214993403303232,0.6214993403303232,2.0156891951337457
34,0.0001,0.21614797205434028,0.6085917595640351,0.201841654758239,0.8645191886062732,0.026778195053339005,0.14729148149490356,0.21570459836943795,0.0004165954887866974,2.9802322387695312e-08,1.3548778368855965,0.9999993031207968,1.8294460140168667
