role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,0,286,9.301482009971618e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.711445116606988e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.056875536120048e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.84743634475408e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.780112983128325e-07,True,CONVERGED,float64,cuda:0
forward,2,298,8.6813441393456e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.974353425328704e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.724370855349483e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.066097217416688e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.670546027509382e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.914501568810432e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.935201613514048e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.690501938182531e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.774956086790338e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.04011623646179e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.63477809785669e-07,True,CONVERGED,float64,cuda:0
forward,1,295,9.805516693346692e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.874633260217698e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,9.95303309021663e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.868398967914862e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.976812161178501e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.736054905597883e-07,True,CONVERGED,float64,cuda:0
forward,1,295,9.96532941320362e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.898514574664717e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.331778679486518e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.01001442677019e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.873540887995322e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.926646715374235e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.534634793748639e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.989270233851969e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.781120372866596e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.205621845123681e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.726810120498661e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.083502545601807e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.723430970994274e-07,True,CONVERGED,float64,cuda:0
forward,2,298,8.849165735616431e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,8.624365159256859e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.462187621763174e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.531864622035921e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.106477513891167e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.920201006389147e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.013868937466583e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.036226495518514e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.788783236738533e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.824624587741878e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.35612905791031e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.235627856165055e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.164567373592147e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.296182763976156e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.542844846364158e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.456124554850022e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.854339766188136e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.469989863984676e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.275401633300811e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.391456248477218e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.54538323811437e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,8.990063135796703e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.651819032305653e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.698184563675744e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.325226877685508e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.3258846281838e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.834537752961703e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.993304611765146e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.957843889786368e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.909081139402197e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.298474611592176e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.295603755805784e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.60606556786178e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.785127658422155e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.939162611442767e-07,True,CONVERGED,float64,cuda:0
forward,1,298,9.277434049511503e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.184505028981375e-07,True,CONVERGED,float64,cuda:0
adjoint,0,292,9.612512371886737e-07,True,CONVERGED,float64,cuda:0
adjoint,1,294,9.740831246934522e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.660306751536932e-07,True,CONVERGED,float64,cuda:0
