role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,0,280,9.950202455736038e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.032326382539459e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.812851164630831e-07,True,CONVERGED,float64,cuda:0
forward,0,276,9.748857224850645e-07,True,CONVERGED,float64,cuda:0
forward,1,287,8.815387792228224e-07,True,CONVERGED,float64,cuda:0
forward,2,287,8.803229130558634e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.501429263579074e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.663662128340818e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.330295107812495e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.902065197935065e-07,True,CONVERGED,float64,cuda:0
forward,1,287,8.610843542666991e-07,True,CONVERGED,float64,cuda:0
forward,2,287,8.600739553205136e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.987103546581333e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.610091143671295e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.781364562309864e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.787755823272702e-07,True,CONVERGED,float64,cuda:0
forward,1,287,9.126947839947451e-07,True,CONVERGED,float64,cuda:0
forward,2,287,8.990419630153868e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.209449793591474e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.680109317923742e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.751743556043053e-07,True,CONVERGED,float64,cuda:0
forward,0,276,8.94304505111917e-07,True,CONVERGED,float64,cuda:0
forward,1,288,8.607277140231788e-07,True,CONVERGED,float64,cuda:0
forward,2,287,9.723825438447628e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,8.482640274308076e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.890726186670247e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.87203967562195e-07,True,CONVERGED,float64,cuda:0
forward,0,276,9.683223418510864e-07,True,CONVERGED,float64,cuda:0
forward,1,288,8.935619022769964e-07,True,CONVERGED,float64,cuda:0
forward,2,288,8.814726182624054e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,8.994184593853734e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.35272744833619e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.286587860044414e-07,True,CONVERGED,float64,cuda:0
forward,0,276,9.806576205770323e-07,True,CONVERGED,float64,cuda:0
forward,1,288,8.765554315687304e-07,True,CONVERGED,float64,cuda:0
forward,2,288,8.920724445915286e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.37320074141175e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,8.803384401501101e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.221712361142688e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.831150189075823e-07,True,CONVERGED,float64,cuda:0
forward,1,287,8.854099712387702e-07,True,CONVERGED,float64,cuda:0
forward,2,288,8.911996946172602e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.762257916968652e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.458518315691266e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.593006745914954e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.038176131702543e-07,True,CONVERGED,float64,cuda:0
forward,1,281,9.710847145047615e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.334453416481823e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.54565397402781e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.146317670119638e-07,True,CONVERGED,float64,cuda:0
adjoint,2,294,9.905950885086743e-07,True,CONVERGED,float64,cuda:0
forward,0,279,9.511155447593546e-07,True,CONVERGED,float64,cuda:0
forward,1,292,9.340321974191104e-07,True,CONVERGED,float64,cuda:0
forward,2,292,9.834424871691527e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,8.635252029290962e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.33346339170347e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.206410822237333e-07,True,CONVERGED,float64,cuda:0
forward,0,280,9.751114706746049e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.493282092280097e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.818999430381093e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.470168786120886e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.157792316634071e-07,True,CONVERGED,float64,cuda:0
adjoint,2,299,8.781966024087354e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.484789012727093e-07,True,CONVERGED,float64,cuda:0
forward,1,283,9.913458383050784e-07,True,CONVERGED,float64,cuda:0
forward,2,292,9.914950275225702e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.048822863954398e-07,True,CONVERGED,float64,cuda:0
adjoint,1,299,8.869364872245339e-07,True,CONVERGED,float64,cuda:0
adjoint,2,300,8.333785148428291e-07,True,CONVERGED,float64,cuda:0
forward,0,282,8.415144669958789e-07,True,CONVERGED,float64,cuda:0
forward,1,282,9.638236358274801e-07,True,CONVERGED,float64,cuda:0
forward,2,290,9.767881769559601e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,8.881467760829172e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,8.454871656588307e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.218766358147587e-07,True,CONVERGED,float64,cuda:0
forward,0,282,8.321230707347554e-07,True,CONVERGED,float64,cuda:0
forward,1,282,9.25089505419597e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.78918643895848e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.419059190279613e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,9.017017787621892e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.112904478464457e-07,True,CONVERGED,float64,cuda:0
forward,0,280,8.786407626028517e-07,True,CONVERGED,float64,cuda:0
forward,1,298,8.664106647658147e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.768957185356478e-07,True,CONVERGED,float64,cuda:0
adjoint,0,293,9.549372509651752e-07,True,CONVERGED,float64,cuda:0
adjoint,1,300,9.25716172596367e-07,True,CONVERGED,float64,cuda:0
adjoint,2,300,9.116952007480757e-07,True,CONVERGED,float64,cuda:0
